roi	subject_id	num_bins	prf_ecc_bins	prf_pcm_bins_median	prf_r2_bins_median	prf_pcm_bins_ci_upper_bound	prf_pcm_bins_ci_lower_bound
V1	196144	3	0.3411373198032379	5.104570354442435	0.4279215812683105	9.37552568176554	3.769873112584525
V1	196144	4	0.5739414691925049	5.218867093974624	0.3208889770507812	11.312728174242034	4.002633457934961
V1	196144	5	1.0030030012130735	7.42894748261208	0.5516157150268555	20.504785915554336	3.985800105323632
V1	196144	6	1.537769079208374	4.342239440504262	0.555016860961914	11.320011089440504	2.511003910011006
V1	196144	7	2.3638761043548584	3.539769819061971	0.5668365859985351	6.621342022457795	2.087462603786716
V1	196144	8	4.043283462524414	3.0499647092917344	0.5989729690551758	4.81281939855789	2.032117447893127
V1	196144	9	5.721567153930665	2.5023476007858365	0.5559695816040039	3.637667792096448	1.4962087481429045
V2	196144	0	NaN	NaN	NaN	NaN	NaN
V2	196144	1	NaN	NaN	NaN	NaN	NaN
V2	196144	2	0.2243684083223343	9.240173758099887	0.3560401916503906	12.883397401299646	7.502599059055304
V2	196144	3	0.3484859764575958	10.157078586746248	0.3972516632080078	13.96562015693795	7.417133515575208
V2	196144	4	0.5772631168365479	12.245454914061307	0.5063819122314454	19.51089594576887	3.3141112015361416
V2	196144	5	0.9361420273780824	6.732829692108952	0.4068620681762695	13.324437062344776	2.3174806405500226
V2	196144	6	1.4729074239730835	5.902821763800312	0.5703578567504883	13.897851657235666	2.707332164926388
V2	196144	7	2.442197561264038	3.06970137548915	0.5854023742675781	5.471887499093153	1.443983652710663
V2	196144	8	3.9026787281036377	2.579711211956357	0.5989368057250977	4.944857943262774	1.1939770811739017
V2	196144	9	5.695533275604248	2.3601008849497203	0.5889915084838867	3.690307901211274	1.025989157258833
V3	196144	0	NaN	NaN	NaN	NaN	NaN
V3	196144	1	NaN	NaN	NaN	NaN	NaN
V3	196144	2	0.2559738159179687	12.442349640026547	0.490328369140625	23.3054653351432	5.966305087478319
V3	196144	3	0.3522808849811554	9.32493792159588	0.4488445663452148	23.023354976113723	1.7444548545025738
V3	196144	4	0.6158819198608398	12.042097756006372	0.4982844161987305	23.978096682226383	4.270780026557985
V3	196144	5	0.9183809161186218	8.32872723689722	0.465013313293457	16.631569235769625	4.275115262758969
V3	196144	6	1.4728379249572754	5.291929571941931	0.451440601348877	10.337464249070036	2.9054145830835054
V3	196144	7	2.5398848056793213	3.555546776601464	0.45689767837524414	8.104166580499736	2.0255202049530734
V3	196144	8	3.957712411880493	2.7484550467402578	0.5369783782958985	5.225418728961607	1.4215245565648755
V3	196144	9	5.7728271484375	2.5716869226554127	0.5346571350097656	4.354510192789928	0.9855694395296672
V1	214019	0	NaN	NaN	NaN	NaN	NaN
V1	214019	1	NaN	NaN	NaN	NaN	NaN
V1	214019	2	NaN	NaN	NaN	NaN	NaN
V1	214019	3	0.3271999955177307	6.457452524273581	0.140716552734375	27.288647063564287	2.865532339824939
V1	214019	4	0.5551589131355287	3.6174177269438057	0.152834415435791	10.826376233611438	2.5494894363936407
V1	214019	5	0.9517160058021544	4.290172242981145	0.2223917770385742	9.034428108284803	2.61092467011479
V1	214019	6	1.6652953624725342	4.538277162590702	0.3759879302978515	13.95451522855603	1.9496063251369409
V1	214019	7	2.4270153045654297	4.568499068130581	0.4888814163208008	8.110378455632354	2.432162372481081
V1	214019	8	3.963269472122192	2.789598188296232	0.5218640327453613	4.250341680896563	1.810634998721269
V1	214019	9	5.7319016456604	2.3296799829084125	0.4770297241210937	3.744282906266138	1.1627638481716644
V2	214019	0	0.0664491951465606	2.822026778562757	0.1900278854370117	3.5284691877774725	2.7159535751031885
V2	214019	1	NaN	NaN	NaN	NaN	NaN
V2	214019	2	0.2239348888397216	5.6344539189002605	0.3553224182128906	6.083432597497185	5.186054087538709
V2	214019	3	0.3428170680999756	18.6023687886492	0.3133986663818359	30.78318327367028	5.619777784349844
V2	214019	4	0.5824000239372253	7.659161931351049	0.2675815773010254	13.622622939643245	2.4409711660149136
V2	214019	5	0.9569852948188782	6.27177526454205	0.3378889465332031	12.897836310672073	3.0836622958716715
V2	214019	6	1.6333007812499998	5.263298683370357	0.3526839447021484	10.54974548891937	2.048355080273577
V2	214019	7	2.563352108001709	3.85899917355393	0.4966288757324218	6.256338365921327	2.081755609035481
V2	214019	8	3.81906533241272	3.2526797977979696	0.5944993591308594	6.990900680274636	1.8124393724479149
V2	214019	9	5.767965793609619	2.4826208757697152	0.5566329956054688	3.884018671460349	1.5190021081387577
V3	214019	0	NaN	NaN	NaN	NaN	NaN
V3	214019	1	NaN	NaN	NaN	NaN	NaN
V3	214019	2	0.2533313930034637	6.7668999510558185	0.319042797088623	18.970508160242773	1.949124189469265
V3	214019	3	0.3576922118663788	8.924197664750894	0.3008461570739746	16.02128093396551	1.5050086026160312
V3	214019	4	0.5824000239372253	6.574015282598244	0.3926214027404785	11.86977923801627	2.01512095718581
V3	214019	5	0.943234920501709	5.576929916334077	0.3797978210449219	9.57857346360646	2.3651027284160127
V3	214019	6	1.5749051570892336	4.825935474205532	0.4084782028198242	8.60349809915209	1.5641276937919115
V3	214019	7	2.483234405517578	3.915472056078945	0.5196058082580566	7.320171026942144	1.5455710053829022
V3	214019	8	3.7775003910064697	2.856597391083982	0.5358723449707031	7.176808700857451	1.3037389986919772
V3	214019	9	5.587108612060547	1.9041807378384847	0.4961125183105468	4.153751971788181	0.8485916886709701
V1	330324	0	NaN	NaN	NaN	NaN	NaN
V1	330324	1	0.1560799926519394	19.84246652143371	0.0731301879882812	25.61119475356365	10.181625772860649
V1	330324	2	0.194853201508522	18.75009627548709	0.098602237701416	31.326661741318805	10.710786292643563
V1	330324	3	0.3325999677181244	15.70744187254626	0.1568130874633789	25.16847762681009	1.6453949031471569
V1	330324	4	0.5793880224227905	12.342009800091295	0.24316453933715815	19.744409380408463	6.213329925348107
V1	330324	5	0.8811295628547668	8.327021668365399	0.2836875343322754	16.944744404375403	5.181147914586905
V1	330324	6	1.522854804992676	5.058240856098781	0.3181352615356445	8.984755501155153	2.666194836143295
V1	330324	7	2.6370434761047363	3.770095201156757	0.3693668365478516	5.966600033860701	2.3096500824323773
V1	330324	8	3.926363945007324	3.246461920304176	0.3880623626708984	5.398053163541471	1.6260544192201205
V1	330324	9	5.640493869781494	2.332085109052597	0.3966487503051757	3.99286108534334	1.0663788029525891
V2	330324	0	NaN	NaN	NaN	NaN	NaN
V2	330324	1	0.1531082242727279	12.555990695409706	0.0831441879272461	24.332296332977457	3.251840573604772
V2	330324	2	0.206780269742012	15.94437161480344	0.1252107048034668	29.250576920782912	3.2872610982542385
V2	330324	3	0.3427101969718933	17.75280329641034	0.2164794731140136	41.13911730828423	6.413036202872816
V2	330324	4	0.5940949320793152	10.726618757849788	0.2645964622497558	16.150700296896364	5.501843949055483
V2	330324	5	0.916062295436859	9.063632764772215	0.3028527450561523	14.716066605902313	2.612599927038647
V2	330324	6	1.523248553276062	5.187443660348471	0.3255227279663086	11.113485171000772	1.2569960161849567
V2	330324	7	2.6384048461914062	3.659446415085783	0.3929107666015625	6.964537155946738	0.9498525325456224
V2	330324	8	3.8719999790191655	2.961697108685348	0.4075351333618164	4.956546495288968	1.1035759115984765
V2	330324	9	5.720582485198976	2.072693535601726	0.4057807922363281	3.691343141695188	0.7450662009578453
V3	330324	0	NaN	NaN	NaN	NaN	NaN
V3	330324	1	0.1299814581871032	23.923399098525174	0.1236246871948242	41.46189911716055	9.25458419010312
V3	330324	2	0.1938738524913788	13.511925964442488	0.1217257976531982	34.40737747500735	7.992786115556909
V3	330324	3	0.3652468919754028	21.24605801096154	0.1959438896179199	44.50909895442771	9.394900153191676
V3	330324	4	0.5824000239372253	14.909094159015632	0.2726346206665039	30.73240923106305	9.000468891146285
V3	330324	5	0.915985643863678	9.602309820359912	0.3361922454833984	20.15641700528945	4.594690132462856
V3	330324	6	1.54639732837677	6.331140277556877	0.3509706115722656	10.787934499193014	2.6494114371471125
V3	330324	7	2.403186798095703	4.417291043682978	0.3804240417480469	9.363350863958384	1.4376748657246723
V3	330324	8	3.731072664260864	2.7290973647925605	0.3902069473266601	6.585049859184054	1.3048692102806738
V3	330324	9	6.254842281341553	1.884600979862271	0.3358584213256836	2.8266664013934304	0.9523397367711388
V1	406836	0	0.0881600007414817	20.6770798281012	0.2809930992126465	36.98378708455841	2.746869214936199
V1	406836	1	0.1200420409440994	18.89630659251397	0.3175581169128418	25.71983438524412	5.031484253388807
V1	406836	2	0.209102377295494	17.189002037256543	0.4717295837402344	33.37741362114789	5.318809748922847
V1	406836	3	0.3433353304862976	18.19316204133565	0.3974757194519043	36.50463784760954	10.240000823206834
V1	406836	4	0.5586965084075928	13.071551152186016	0.5796170043945312	23.620657969068063	7.03178236155657
V1	406836	5	0.8922943472862244	8.482060204010333	0.5894169425964355	16.957450940600264	4.037438885195059
V1	406836	6	1.5038641691207886	6.429787751228547	0.6278020858764648	14.35452776849763	2.2513575272058883
V1	406836	7	2.458801507949829	3.7390812871049146	0.6561323547363281	7.603243603450437	1.3175679450167876
V1	406836	8	3.9647176265716553	2.7084274508614627	0.6824432373046875	5.096157378417846	1.0081408860868757
V1	406836	9	5.760128498077393	1.9477853329941115	0.6278986358642578	4.187556339810612	0.8638039495552117
V2	406836	0	0.0646007657051086	35.49624808389568	0.2948164939880371	42.22068428866547	18.76056615656428
V2	406836	1	0.1270272135734558	33.16345174254298	0.3942543411254883	45.9817757714684	19.206345706392973
V2	406836	2	0.2208719849586486	24.466657382549	0.2247906303405761	44.784040770448456	16.617535554203666
V2	406836	3	0.3780335783958435	18.565490192529573	0.3720447921752929	28.79580761676341	10.913978507140984
V2	406836	4	0.6180211305618286	16.284051155776485	0.5683817291259765	28.33290121561788	9.155675728662484
V2	406836	5	0.899495005607605	12.056132773867114	0.6289551162719726	28.051110346503844	7.473300720814567
V2	406836	6	1.4786341190338133	8.85516376829085	0.6866519165039062	18.971589210592	5.159011011140948
V2	406836	7	2.42034125328064	5.150850730887907	0.6548715972900391	8.386006464606497	2.800313228068446
V2	406836	8	4.006201267242432	3.2452225895158056	0.6568137359619141	5.8962024653524185	2.006371269116644
V2	406836	9	5.7254486083984375	2.971308158354239	0.6338586807250977	4.815217418612555	1.8555276158881064
V3	406836	0	NaN	NaN	NaN	NaN	NaN
V3	406836	1	0.1356167048215866	33.782960718127214	0.4102477264404296	43.23278807549709	16.284663243912284
V3	406836	2	0.2305693477392196	33.933773871506	0.4384647750854492	46.84835951340033	17.57881142203195
V3	406836	3	0.3381831347942352	28.080039486854705	0.5587134552001953	45.174810364049605	14.005491294972764
V3	406836	4	0.6104647517204285	16.081401730968587	0.5290065002441406	28.89032081731158	4.941159422298972
V3	406836	5	0.8760129213333131	11.69593312935615	0.6280159378051757	22.18292819704299	6.471992046375703
V3	406836	6	1.4018244743347168	8.24765854039197	0.670628662109375	15.688548647908656	2.500656659930261
V3	406836	7	2.246762275695801	4.680224628663015	0.5974786376953125	8.128153070157015	2.0857917054608324
V3	406836	8	4.006557464599609	2.7882631933497866	0.5918364715576172	4.587089747928595	1.4745663145849992
V3	406836	9	5.676163196563721	2.354814854876072	0.5968167877197266	3.56404908894646	1.1985553432941225
V1	572045	0	NaN	NaN	NaN	NaN	NaN
V1	572045	1	NaN	NaN	NaN	NaN	NaN
V1	572045	2	NaN	NaN	NaN	NaN	NaN
V1	572045	3	0.3271999955177307	5.058860786426467	0.1066855812072753	7.141956352773494	1.0593716290089377
V1	572045	4	0.5677062273025513	6.91919558044285	0.1071469211578369	9.37652294096212	1.0980445231254217
V1	572045	5	0.9395572543144226	5.957821925113072	0.1529017639160156	9.881376675262434	1.4546865002825091
V1	572045	6	1.6193480491638184	4.98279184933264	0.3006765174865722	7.419762010853288	1.6785072851257583
V1	572045	7	2.638323307037353	4.513430553581857	0.3376202011108398	8.359044696404208	1.5692655322569995
V1	572045	8	3.9037678241729736	3.0669100103121427	0.3602625274658203	5.380895057079375	0.8689684096884962
V1	572045	9	5.600203514099121	2.040785791416201	0.3106238174438476	4.168756035745762	0.6292893027524332
V2	572045	0	NaN	NaN	NaN	NaN	NaN
V2	572045	1	NaN	NaN	NaN	NaN	NaN
V2	572045	2	NaN	NaN	NaN	NaN	NaN
V2	572045	3	0.4064047038555145	0.5999325617916352	0.1007224941253662	2.562373716834568	0.4666803718608466
V2	572045	4	0.5334334373474121	9.173463313660651	0.1258964538574218	17.89077552441395	0.7611892750305893
V2	572045	5	0.910638153553009	5.021363847347298	0.1419239616394043	8.971578405584365	0.7302465076549383
V2	572045	6	1.7643457651138306	5.557954307743467	0.3794548034667969	8.231056109618121	0.9300188760308749
V2	572045	7	2.5958547592163086	4.573380061716706	0.3682900238037109	10.221582731277527	1.3377811423332366
V2	572045	8	3.737021207809448	2.803005271585068	0.3342037963867187	8.829403525671681	1.3885286704474262
V2	572045	9	5.796465873718261	2.495758123957746	0.3288874053955078	5.623780382908859	1.3071283849186095
V3	572045	0	NaN	NaN	NaN	NaN	NaN
V3	572045	1	NaN	NaN	NaN	NaN	NaN
V3	572045	2	0.2334171533584594	15.485713556764583	0.1190218925476074	28.70318105773803	0.471077392309411
V3	572045	3	0.3271999955177306	10.907018861217963	0.0877104377746582	37.77649710695231	0.4226957519714051
V3	572045	4	0.6012556552886963	5.987390955840918	0.1139530515670776	14.462050973049848	1.1715751218977413
V3	572045	5	0.879938542842865	8.494574917935584	0.1995392990112304	20.29604814486837	0.8732722811129346
V3	572045	6	1.536527991294861	5.383014487604831	0.3205044937133789	11.016344476064573	2.203439652382038
V3	572045	7	2.62917423248291	3.863340623091352	0.3600399017333984	8.319148475086756	1.163007576859659
V3	572045	8	3.716929197311402	2.389410179900632	0.2914605140686035	5.68755651563055	0.9790270697067616
V3	572045	9	6.052696228027344	1.9716466056736053	0.2131379318237304	3.601147916064895	0.7000972455890189
V1	706040	0	NaN	NaN	NaN	NaN	NaN
V1	706040	1	NaN	NaN	NaN	NaN	NaN
V1	706040	2	0.2568361461162567	8.64976574971581	0.1375991058349609	9.275636898017735	7.529165080686629
V1	706040	3	0.3503628075122833	11.84812596295546	0.18850799560546871	19.81165460879	6.319996388851437
V1	706040	4	0.60862797498703	13.301309819836488	0.4012980651855469	24.52583293291701	3.597440676859691
V1	706040	5	0.8889675736427307	9.707669732933782	0.5733123970031738	20.889025804588627	4.51906833772265
V1	706040	6	1.4944932460784912	5.908615766670346	0.6192971420288086	10.93939673003034	2.3224823970516217
V1	706040	7	2.202491044998169	3.8099727017377423	0.6501325225830078	10.03857372605356	1.629530730412808
V1	706040	8	3.86219882965088	2.419760108408894	0.5324493789672852	3.930092530474555	1.1596895086313872
V1	706040	9	5.678680896759032	1.8861321246449023	0.4565837478637695	3.2763527520522064	1.0420636224071471
V2	706040	0	NaN	NaN	NaN	NaN	NaN
V2	706040	1	0.1542754024267196	25.820039901843675	0.1507251262664795	38.62131188209507	0.9529630862333476
V2	706040	2	0.2347025573253632	32.82219044318106	0.2386186790466308	42.84572138656687	1.5551244273447702
V2	706040	3	0.3418618142604828	17.63546021927465	0.3058808517456055	36.12796217235734	5.287292342905426
V2	706040	4	0.5908626317977905	13.340378717323068	0.4455471801757812	20.280515989334127	7.388851288607648
V2	706040	5	0.9228681325912474	13.073865601701929	0.6103159332275391	28.26082594875304	3.674865719141256
V2	706040	6	1.4670649766921997	5.80312110103624	0.6278375244140625	12.285989251554753	2.49136727587322
V2	706040	7	2.304323673248291	4.195636969844525	0.6344750595092773	9.940516525575084	1.981713624835471
V2	706040	8	3.9633920192718506	2.2374602222032216	0.6061713790893555	3.812589864578925	1.3428283959668466
V2	706040	9	5.660324573516846	2.01542295254905	0.5579680252075195	3.647628286952553	0.8995183335996388
V3	706040	0	NaN	NaN	NaN	NaN	NaN
V3	706040	1	0.1560799926519394	29.62196107192475	0.0959435653686523	40.13403223305801	16.613800005101986
V3	706040	2	0.250704824924469	27.121379178744498	0.2079141235351562	45.77651952077292	12.565666320084077
V3	706040	3	0.3474098443984985	26.000903140239863	0.2683727073669433	45.611159509370914	12.18835662968126
V3	706040	4	0.5824000239372253	15.249822236539543	0.406585578918457	28.49186763157925	9.521344147754723
V3	706040	5	0.8842938542366027	10.011070153737334	0.4856544113159179	18.24737947300513	5.7999051828087005
V3	706040	6	1.4958535432815552	7.08867606273382	0.5653342056274414	16.544833056346175	3.5640790906868487
V3	706040	7	2.313654899597168	6.158159940793768	0.6386307525634766	13.456857329269244	2.9867899238878284
V3	706040	8	3.862823963165283	2.777953872573576	0.5903440856933594	5.562918123656232	1.6610034274760153
V3	706040	9	6.011172771453857	2.2917502394925524	0.4921183013916015	4.136883541843355	1.3830858806927817
V1	818859	0	0.0881600007414817	35.715386338847544	0.1014357757568359	42.97518525951282	17.816354285444675
V1	818859	1	0.1311941146850586	37.14797706610626	0.0932002639770507	46.94910137540201	21.462935652022978
V1	818859	2	0.2104730159044266	21.851030183297063	0.1208784008026123	42.37346892005179	10.829535451480838
V1	818859	3	0.3301502168178558	19.83161818953918	0.2603878402709961	22.292723741207872	9.709807534344176
V1	818859	4	0.5573909282684326	12.769205723856858	0.2794094085693359	20.54350899768016	7.096217020814079
